,CommitID,Dockerfile,LatestDockerfile,Comment,Date,FirstCommit Date,Deleted Date,RenameList,logIndex
11,abb5b517964511ac622572f07f54c21d58849dfe,3.6/slim/Dockerfile,3.6/slim/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-03-28 13:30:32-07:00,2014-12-19 15:57:27-07:00,,3.6/slim/Dockerfile,202
12,f1cf0a1612c182313f93ab54bf0b1d288b95cf3d,2.7/slim/Dockerfile,2.7/slim/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-04-16 16:07:21+00:00,2014-12-19 15:57:27-07:00,,2.7/slim/Dockerfile,192
13,f1cf0a1612c182313f93ab54bf0b1d288b95cf3d,2.7/Dockerfile,2.7/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-04-16 16:07:21+00:00,2014-12-16 15:36:16-08:00,,2.7/Dockerfile,192
14,e0c83d88b9a4e9ed5ee93bc914b03df2771df6ac,Dockerfile-slim.template,Dockerfile-slim.template,# TODO rebuild other cffi modules here too? (other _*_build.py files),2020-06-15 15:49:57-07:00,2017-08-24 16:16:04-07:00,,Dockerfile-slim.template,32
15,e0c83d88b9a4e9ed5ee93bc914b03df2771df6ac,3.6/Dockerfile,3.6/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2020-06-15 15:49:57-07:00,2019-02-12 13:08:27-08:00,,3.6/Dockerfile,32
16,e0c83d88b9a4e9ed5ee93bc914b03df2771df6ac,Dockerfile.template,Dockerfile.template,# TODO rebuild other cffi modules here too? (other _*_build.py files),2020-06-15 15:49:57-07:00,2017-08-24 16:16:04-07:00,,Dockerfile.template,32
17,e0c83d88b9a4e9ed5ee93bc914b03df2771df6ac,3.6/slim/Dockerfile,3.6/slim/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2020-06-15 15:49:57-07:00,2014-12-19 15:57:27-07:00,,3.6/slim/Dockerfile,32
18,e0c83d88b9a4e9ed5ee93bc914b03df2771df6ac,2.7/slim/Dockerfile,2.7/slim/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2020-06-15 15:49:57-07:00,2014-12-19 15:57:27-07:00,,2.7/slim/Dockerfile,32
19,e0c83d88b9a4e9ed5ee93bc914b03df2771df6ac,2.7/Dockerfile,2.7/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2020-06-15 15:49:57-07:00,2014-12-16 15:36:16-08:00,,2.7/Dockerfile,32
20,43c4418a77b5c1807a8cbfd0a9e22881aea798d7,2.7/slim/Dockerfile,2.7/slim/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-07-23 10:07:25+00:00,2014-12-19 15:57:27-07:00,,2.7/slim/Dockerfile,164
21,43c4418a77b5c1807a8cbfd0a9e22881aea798d7,3.6/Dockerfile,3.6/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-07-23 10:07:25+00:00,2019-02-12 13:08:27-08:00,,3.6/Dockerfile,164
